filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
409.wav,0.3461475968360901,0.09935694932937622,1879.4241662253378,1879.8592603254388,3838.446155093637,0.09036879714092316,-160.88026428222656,111.56256103515625,-31.576580047607422,35.14161682128906,-6.411606788635254,15.94658088684082,1.6620432138442993,15.367313385009766,0.6222373247146606,6.8098320960998535,-12.775032997131348,-0.9021226763725281,-8.287981033325195,-1.384289026260376,-7.001511573791504,3.2421317100524902,-4.165524005889893,1.3955103158950806,-5.098450660705566,-2.669753074645996
26.wav,0.27704834938049316,0.1569664627313614,1786.5092524061813,2048.814208068008,3799.2332926726085,0.06795369109399174,-127.65152740478516,108.33789825439453,-16.77263641357422,34.07594299316406,-11.088210105895996,8.774072647094727,-12.191417694091797,1.2234292030334473,-17.767213821411133,5.965544700622559,-17.1760311126709,1.004597544670105,-21.60946273803711,-2.1214540004730225,-17.476577758789062,-6.855527400970459,-20.074413299560547,-5.149392127990723,-14.537247657775879,-13.936799049377441
802.wav,0.3879944384098053,0.1993413269519806,1118.3783392858568,1615.0392899732608,2240.4637085401623,0.044246994262506445,-131.21470642089844,152.20863342285156,-5.740952968597412,35.938724517822266,7.983175754547119,18.596662521362305,-8.339024543762207,8.287782669067383,-1.6238232851028442,14.28347110748291,-4.144585609436035,5.6782732009887695,-6.375459671020508,7.784910202026367,0.6700716614723206,2.7794299125671387,-8.4478759765625,-0.6503456234931946,-8.711173057556152,-3.93422794342041
436.wav,0.43136611580848694,0.19606952369213104,2771.75563985151,2771.0404724913833,6283.549615918975,0.10782382611146907,-101.03880310058594,66.78630065917969,29.997386932373047,50.36249542236328,-6.142333984375,34.620853424072266,-11.535486221313477,31.630409240722656,-8.907097816467285,12.379987716674805,-5.243956089019775,10.78351879119873,-8.149276733398438,10.053364753723145,-7.342502593994141,5.120614051818848,-5.78864049911499,6.3504862785339355,-3.8318569660186768,7.605720043182373
504.wav,0.3339008390903473,0.060481783002614975,1662.3597076780493,1544.7473211282218,2992.144020316527,0.10026553439110825,-206.79864501953125,131.71792602539062,-54.76463317871094,53.06476974487305,7.479181289672852,-3.144582986831665,-9.0081148147583,20.635364532470703,-2.892256021499634,3.7523279190063477,2.3618767261505127,9.692949295043945,-5.03989315032959,-0.9644027948379517,-4.2368245124816895,-2.7054622173309326,-0.7239084243774414,-1.474072813987732,-11.55663776397705,-2.0017964839935303
567.wav,0.29188013076782227,0.14430882036685944,944.9300732149386,1318.4346823247586,1852.4437469797035,0.03745318540592783,-221.40017700195312,147.15956115722656,2.0646538734436035,36.22001266479492,16.33479118347168,4.184887886047363,1.402828335762024,3.7252814769744873,-1.8806060552597046,-3.1160175800323486,-8.13254451751709,0.7583869099617004,-5.061422824859619,-6.91061544418335,-8.93049430847168,-8.158050537109375,-10.13426399230957,-10.824782371520996,-9.535747528076172,-5.751689434051514
413.wav,0.40444275736808777,0.06390159577131271,2378.0331792534053,2077.4291224250223,4669.580543754027,0.12054883819265463,-210.5367889404297,78.49397277832031,-38.465972900390625,17.222082138061523,4.946864604949951,6.736175060272217,-19.880327224731445,13.727970123291016,-12.472295761108398,-1.2138049602508545,-15.092439651489258,5.559319496154785,-7.750744342803955,1.1466553211212158,-8.03229808807373,3.6095693111419678,-1.6767140626907349,5.309861660003662,-2.871046543121338,2.981886386871338
609.wav,0.5093086361885071,0.22509083151817322,1854.5129267072482,2303.142444587878,4428.8657067915165,0.06430001772821042,-74.8705825805664,116.4238510131836,6.365898132324219,35.54071807861328,-7.4765472412109375,38.18281173706055,-13.80607795715332,24.65961456298828,-4.170068740844727,14.109329223632812,-9.290313720703125,20.315458297729492,-2.8000147342681885,6.546970844268799,-5.720391750335693,6.5512847900390625,-9.969902038574219,6.175961494445801,-2.7554595470428467,2.055692434310913
902.wav,0.5117185115814209,0.37480100989341736,2013.713969154545,2382.421334721821,4614.587628865979,0.06059343790270619,-15.262409210205078,109.63465881347656,2.6070163249969482,30.521400451660156,0.41197818517684937,16.724740982055664,-13.359929084777832,23.506319046020508,-10.366739273071289,12.803766250610352,-4.2485527992248535,12.133257865905762,-7.845860958099365,9.27387809753418,-2.9480466842651367,11.548340797424316,-2.6098694801330566,6.985143184661865,0.37741339206695557,6.427377700805664
856.wav,0.41576528549194336,0.22888687252998352,2087.0139207678276,2279.826706794628,4596.534146967622,0.09340467944587628,-41.95655822753906,102.37769317626953,-9.608716011047363,45.499732971191406,-2.186129093170166,21.60036849975586,-7.342174530029297,17.891738891601562,-11.448057174682617,17.27956199645996,-4.140239715576172,9.35730266571045,-9.589834213256836,8.507908821105957,-4.601338863372803,8.124002456665039,-10.968208312988281,3.518866539001465,-4.0802435874938965,3.993966817855835
977.wav,0.4752751886844635,0.28178250789642334,2285.3649749356,1920.1590851348499,4415.183508174936,0.13682471206507732,21.51810073852539,106.01351928710938,-61.12953567504883,51.76875686645508,-25.602157592773438,32.3316650390625,-5.572292804718018,23.509592056274414,0.21329064667224884,15.298876762390137,-8.319268226623535,6.6375412940979,-8.216224670410156,9.210877418518066,-11.456279754638672,1.8906630277633667,-10.942230224609375,2.006253242492676,-2.9386439323425293,3.6010682582855225
474.wav,0.24708661437034607,0.023068204522132874,771.8341249652549,827.2684774747404,1441.4308403373195,0.04454766874033007,-390.3975524902344,193.86497497558594,-24.554792404174805,14.572481155395508,13.600116729736328,-8.197319984436035,-6.5753936767578125,-9.942455291748047,-6.163719177246094,-9.352006912231445,-9.788113594055176,-9.418408393859863,-9.74708080291748,-6.685817718505859,-4.173551559448242,-3.7666094303131104,-5.884676933288574,-5.618284225463867,-3.2574870586395264,-2.58162784576416
775.wav,0.4663155674934387,0.14702168107032776,670.4505636990858,1052.9398957629737,1345.192192435695,0.026347293627514184,-256.0231018066406,175.90847778320312,26.598731994628906,37.942108154296875,21.14079475402832,4.736991882324219,3.1476821899414062,2.3644747734069824,-2.3774166107177734,10.641956329345703,10.62039852142334,8.861475944519043,0.37391331791877747,3.8819639682769775,-0.040985848754644394,-2.407304048538208,-2.2619006633758545,-3.621953010559082,-0.33467578887939453,7.524119853973389
13.wav,0.2742030918598175,0.1330186426639557,1418.4176406889503,1837.454492039715,2874.210884644813,0.05046361549613402,-203.39744567871094,117.19574737548828,1.1754817962646484,44.8776741027832,-1.3680461645126343,9.298741340637207,-2.192772388458252,4.433166980743408,-13.184475898742676,1.6476253271102905,-15.831466674804688,-3.400341272354126,-15.557863235473633,0.021822648122906685,-12.296266555786133,-4.582561016082764,-12.796295166015625,-4.72283935546875,-14.427274703979492,-10.936842918395996
355.wav,0.2705000638961792,0.11774914711713791,1817.9477671733616,1679.1694093327046,3430.3724528833764,0.09099297277706185,-175.74647521972656,110.96200561523438,-48.359745025634766,19.96616554260254,-35.9023323059082,-9.329816818237305,-24.70859718322754,-10.305502891540527,-18.557464599609375,-11.209151268005371,-6.751524925231934,-1.783052682876587,-6.465442657470703,-1.9639031887054443,-12.454961776733398,-1.97673499584198,-11.55721664428711,-2.4274771213531494,-1.7092396020889282,0.23265480995178223
169.wav,0.2953922152519226,0.09052249044179916,852.8515548907494,1296.3468908057237,1543.5865767960695,0.03116769692332474,-335.3503112792969,118.7550048828125,36.83252716064453,40.81463623046875,24.645465850830078,18.411226272583008,12.633638381958008,5.602295398712158,0.8769482374191284,4.518647193908691,-5.059603691101074,0.5528831481933594,-4.441165447235107,0.23587186634540558,-2.330880880355835,-4.603920936584473,-2.297917366027832,-2.610529899597168,-6.006903171539307,-2.95832896232605
